id_univoco_globale;IdBra;titolo;autore;strumento;volume;PercRadice;PercResto;PrimoLInk;TipoMulti;TipoDocu;ArchivioProvenienza;NumPag;NumOrig;IdVolume;IdAutore
20638;24372;Thinking Tonight Of My Blue Eyes;;C,Bb,Eb;Sol 5 - 02 Thinking Tonight Of My Blue Eyes S5_02.MGU;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\Sol 5 - 02 Thinking Tonight Of My Blue Eyes S5_02.MGU;BiaB;B;Biab;;;;
20644;30427;Third Stone From The Sun;Jimi Hendrix;Eb;Hal Leonard - Vol.80 - Jimi Hendrix.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.080 - Jimi Hendrix-Interessante-Completo\;P:\Hal Leonard\Hal Leonard - Vol.080 - Jimi Hendrix-Interessante-Completo\Hal Leonard - Vol.80 - Jimi Hendrix.pdf;PDF;B;Hal Leonard - multi strum;48;;30391;
20649;23612;This Can't Be Love;;C,Bb,Eb;This Can't Be Love.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Can't Be Love.MG1;BiaB;B;BiaB;;;;
20650;9660;This Can't Be Love;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;511;;9433;
20652;23613;This Can't Be Love - Rodgers & Hart;;C,Bb,Eb;This Can't Be Love - Rodgers & Hart.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Can't Be Love - Rodgers & Hart.MG1;BiaB;B;BiaB;;;;
20654;23614;This Could Be The Start of Something - Steve Allen;;C,Bb,Eb;This Could Be The Start Of Something - Steve Allen.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Could Be The Start Of Something - Steve Allen.MG1;BiaB;B;BiaB;;;;
20655;23616;THIS GUY'S IN LOVE WITH YOU;;C,Bb,Eb;This Guy's In Love With You.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Guy's In Love With You.MGU;BiaB;B;BiaB;;;;
20656;23615;This Guy's In Love With You;;C,Bb,Eb;This Guy's In Love With You.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Guy's In Love With You.MG1;BiaB;B;BiaB;;;;
20657;23617;This Heart Of Mine nice arr.;;C,Bb,Eb;This Heart Of Mine   nice arr..MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Heart Of Mine   nice arr..MGU;BiaB;B;BiaB;;;;
20662;30136;This Here;;Eb;Hal Leonard - Vol.73 - Jazz Blues  Completo.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.073 - Jazz Blues  Completo\;P:\Hal Leonard\Hal Leonard - Vol.073 - Jazz Blues  Completo\Hal Leonard - Vol.73 - Jazz Blues  Completo.pdf;PDF;B;Hal Leonard - multi strum;38;;30101;
20664;29058;This Here;Cannonball Adderley;Eb;Aebersold - Vol.13 - Cannonball Adderley COM Eb.pdf;C:\JamsetPDF;\Aeber\Vol.13 - Cannonball Adderley COMPL Eb\;P:\Aeber\Vol.13 - Cannonball Adderley COMPL Eb\Aebersold - Vol.13 - Cannonball Adderley COM Eb.pdf;PDF;B;Aebersold;30;7;12347;
20673;8764;This I Dig Of You ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;373;;8381;
20676;23618;This Is All I Ask;;C,Bb,Eb;This Is All I Ask.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Is All I Ask.MGU;BiaB;B;BiaB;;;;
20684;28649;This Is For Albert;Wayne Shorter;Eb;Aebersold - Vol.33 - Wayne Shorter COMPL Bb Eb .pdf;C:\JamsetPDF;\Aeber\Vol.33 - Wayne Shorter Comp Bb\;P:\Aeber\Vol.33 - Wayne Shorter Comp Bb\Aebersold - Vol.33 - Wayne Shorter COMPL Bb Eb .pdf;PDF;B;Aebersold;52;26;12387;
20686;14823;THIS IS MY LOVE (forse ) Beatles aut e Arr J. Lennon, McCartney;J. Lennon, McCartney;C,Bb,Eb;THIS IS MY LOVE (forse ) Beatles aut e Arr J. Lennon, McCartney.xml;C:\JamsetPDF;\BBAVol4\;P:\BBAVol4\THIS IS MY LOVE (forse ) Beatles aut e Arr J. Lennon, McCartney.xml;XML;B;BIGBAND;;;;
20687;14822;THIS IS MY LOVE (forse ) Beatles aut e Arr J. Lennon, McCartney;J. Lennon, McCartney;C,Bb,Eb;THIS IS MY LOVE (forse ) Beatles aut e Arr J. Lennon, McCartney.sib;C:\JamsetPDF;\BBAVol4\;P:\BBAVol4\THIS IS MY LOVE (forse ) Beatles aut e Arr J. Lennon, McCartney.sib;SIB;B;BIGBAND;;;;
20688;14824;THIS IS MY LOVE (forse CLOSE YOUR EYES ) Beatles aut e Arr J. Lennon, McCartney;J. Lennon, McCartney;C,Bb,Eb;THIS IS MY LOVE (forse CLOSE YOUR EYES ) Beatles aut e Arr J. Lennon, McCartney.mus;C:\JamsetPDF;\BBAVol4\;P:\BBAVol4\THIS IS MY LOVE (forse CLOSE YOUR EYES ) Beatles aut e Arr J. Lennon, McCartney.mus;FIN;B;BIGBAND;;;;
20693;9415;THIS IS NEW;;Eb;The New Real Book (Eb) Vol.3.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.3.pdf;PDF;B;Realbook;307;307;9236;
20694;14540;THIS IS NOT A BLUES, swing inters-arr Gary Person;Gary Persons;C,Bb,Eb;THIS IS NOT A BLUES, swing inters-arr Gary Person.MUS;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\THIS IS NOT A BLUES, swing inters-arr Gary Person.MUS;FIN;B;BIGBAND;;;;
20695;14981;"THIS IS THE MOMENT; Nestico-Score and Parts Arr Sammy Nestico";Sammy Nestico;C,Bb,Eb;"THIS IS THE MOMENT; Nestico-Score and Parts Arr Sammy Nestico.pdf";C:\JamsetPDF;\BBAVol5\;"P:\BBAVol5\THIS IS THE MOMENT; Nestico-Score and Parts Arr Sammy Nestico.pdf";PDF;B;BIGBAND;;;;
20697;23619;This Land Is Your Land/Guthrie/ M26 T26;;C,Bb,Eb;This Land Is Your Land-Guthrie- M26 T26.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Land Is Your Land-Guthrie- M26 T26.MGU;BiaB;B;BiaB;;;;
20700;23620;This Love of Mine;;C,Bb,Eb;This Love of Mine.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Love of Mine.MGU;BiaB;B;BiaB;;;;
20701;23621;This Love of Mine - Parker/Frank Sinatra;;C,Bb,Eb;This Love Of Mine - Parker-frank Sinatra.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Love Of Mine - Parker-frank Sinatra.MGU;BiaB;B;BiaB;;;;
20704;23622;This Magic Moment - Doc Pomus;;C,Bb,Eb;This Magic Moment - Doc Pomus.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Magic Moment - Doc Pomus.MGU;BiaB;B;BiaB;;;;
20705;23623;This Masqerade with bensons arranged by george kuhns;;C,Bb,Eb;This Masqerade  with bensons arranged by george kuhns.MG9;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Masqerade  with bensons arranged by george kuhns.MG9;BiaB;B;BiaB;;;;
20714;23625;This Masquerade;;C,Bb,Eb;This Masquerade.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Masquerade.MGU;BiaB;B;BiaB;;;;
20715;23624;This Masquerade;;C,Bb,Eb;Masquerade,  This.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Masquerade,  This.MGU;BiaB;B;BiaB;;;;
20716;30034;This Masquerade;;Eb;Hal Leonard - Vol.065 - Smooth Jazz.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.065 - Smooth Jazz\;P:\Hal Leonard\Hal Leonard - Vol.065 - Smooth Jazz\Hal Leonard - Vol.065 - Smooth Jazz.pdf;PDF;B;Hal Leonard - multi strum;52;;30017;
20717;9661;This Masquerade;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;513;;9433;
20718;9013;THIS MASQUERADE ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;281;;8804;
20722;23626;This Train (is Bound for Glory);;C,Bb,Eb;This Train (is Bound for Glory).MG3;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Train (is Bound for Glory).MG3;BiaB;B;BiaB;;;;
20723;23627;This Train Is Bound For Glory;;C,Bb,Eb;This Train Is Bound For Glory.MG3;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\This Train Is Bound For Glory.MG3;BiaB;B;BiaB;;;;
20728;23628;Those Were The Days - Gene Raskin;;C,Bb,Eb;Those Were The Days - Gene Raskin.MG5;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Those Were The Days - Gene Raskin.MG5;BiaB;B;BiaB;;;;
20729;23629;Those Were The Days/M4T4;;C,Bb,Eb;Those Were The Days-M4T4.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Those Were The Days-M4T4.MGU;BiaB;B;BiaB;;;;
20732;23630;Thou Swell;;C,Bb,Eb;Thou Swell.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Thou Swell.MG1;BiaB;B;BiaB;;;;
20733;9662;Thou Swell;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;516;;9433;
20735;23631;Thou Swell nice arr. chrds;;C,Bb,Eb;Thou Swell   nice arr. chrds.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Thou Swell   nice arr. chrds.MGU;BiaB;B;BiaB;;;;
20737;23632;Thoughts Of You [omit pno];;C,Bb,Eb;Thoughts Of You   [omit pno].MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Thoughts Of You   [omit pno].MGU;BiaB;B;BiaB;;;;
20742;8765;Three Base Hit ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;419;;8381;
20743;23009;Three Coins In The Fountain/Styne/M1T1;;C,Bb,Eb;Three Coins In The Fountain-Styne-M1T1.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Three Coins In The Fountain-Styne-M1T1.MG1;BiaB;B;BiaB;;;;
20746;8338;Three Flowers;;Eb;Real Book1 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book1 Eb.pdf;PDF;B;Realbook;374;;7974;
20749;9079;THREE HEARTS DANCING ;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;297;;9023;
20752;23010;Three J's Blues - Jimmy Hamilton;;C,Bb,Eb;Three J's Blues - Jimmy Hamilton.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Three J's Blues - Jimmy Hamilton.MGU;BiaB;B;BiaB;;;;
20760;9080;THREE LITTLE WORDS ;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;299;;9023;
20763;23011;Three Little Words (Music by Harry Ruby);;C,Bb,Eb;Three Little Words  (Music by Harry Ruby).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Three Little Words  (Music by Harry Ruby).MGU;BiaB;B;BiaB;;;;
20768;23012;Three Rows Over Bobby Curtola;;C,Bb,Eb;Three Rows Over        Bobby Curtola.MGB;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Three Rows Over        Bobby Curtola.MGB;BiaB;B;BiaB;;;;
20772;9014;THREE VIEWS OF A SECRET ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;284;;8804;
20773;13976;Three's A Crowd-Big Band Arrangement-Score and Parts -Arr Collins;Collins;C,Bb,Eb;Three's A Crowd-Big Band Arrangement-Score and Parts -Arr Collins.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\Three's A Crowd-Big Band Arrangement-Score and Parts -Arr Collins.pdf;PDF;B;BIGBAND;;;;
20778;23013;Thrillis;;C,Bb,Eb;Thrillis.MG4;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Thrillis.MG4;BiaB;B;BiaB;;;;
20785;8766;Thriving On A Riff ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;374;;8381;
20790;8767;Thumper The ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;362;;8381;
20791;24376;Thunder Brain;;C,Bb,Eb;S4 47   -  Thunder Brain S447.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 47   -  Thunder Brain S447.MG6;BiaB;B;Biab;;;;
20792;24228;Thunder Brain;;C,Bb,Eb;S4 47   -  Thunder Brain S447.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 47   -  Thunder Brain S447.MG6;BiaB;B;Biab;;;;
20793;24229;Thunder Brain;;C,Bb,Eb;S4 47   -  Thunder Brain.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 47   -  Thunder Brain.MG6;BiaB;B;Biab;;;;
20794;24377;Thunder Brain;;C,Bb,Eb;S4 47   -  Thunder Brain.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 47   -  Thunder Brain.MG6;BiaB;B;Biab;;;;
20795;14982;"THUNDERBALL; jOHN bARRY-Score and parts-Arr David Sims";David Sims;C,Bb,Eb;"THUNDERBALL; jOHN bARRY-Score and parts-Arr  David Sims.pdf";C:\JamsetPDF;\BBAVol5\;"P:\BBAVol5\THUNDERBALL; jOHN bARRY-Score and parts-Arr  David Sims.pdf";PDF;B;BIGBAND;;;;
20801;24664;ti pretendo;;C,Bb,Eb;Ti Pretendo.MGX;C:\JamsetPDF;\BiabDBRicerca\ItalianeLeggera\;O:\BiabDBRicerca\ItalianeLeggera\Ti Pretendo.MGX;BiaB;B;Biab;;;24594;
20803;23014;Tiajuana Jail - D. Thompson;;C,Bb,Eb;Tiajuana Jail - D. Thompson.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tiajuana Jail - D. Thompson.MGU;BiaB;B;BiaB;;;;
20804;24665;Tic tic tac (Los Locos);;C,Bb,Eb;Tic Tic Tac (los Locos).MGX;C:\JamsetPDF;\BiabDBRicerca\ItalianeLeggera\;O:\BiabDBRicerca\ItalianeLeggera\Tic Tic Tac (los Locos).MGX;BiaB;B;Biab;;;24594;
20808;23015;Ticket To Ride;;C,Bb,Eb;Ticket To Ride.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Ticket To Ride.MGU;BiaB;B;BiaB;;;;
20809;23016;Ticket to Ride - John Lennon/Paul McCartney;;C,Bb,Eb;Ticket To Ride - John Lennon-paul Mccartney.MGB;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Ticket To Ride - John Lennon-paul Mccartney.MGB;BiaB;B;BiaB;;;;
20814;23017;Tickle Toe - Lester Young;;C,Bb,Eb;Tickle Toe - Lester Young.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tickle Toe - Lester Young.MG1;BiaB;B;BiaB;;;;
20817;8768;Tickle-Toe ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;375;;8381;
20818;23018;Tico Tico;;C,Bb,Eb;Tico Tico Ticoti~1.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tico Tico Ticoti~1.MGU;BiaB;B;BiaB;;;;
20819;23019;Tico Tico;;C,Bb,Eb;Tico Tico.MG4;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tico Tico.MG4;BiaB;B;BiaB;;;;
20820;23020;Tico Tico;;C,Bb,Eb;Tico Tico.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tico Tico.MGU;BiaB;B;BiaB;;;;
20821;15078;Tico Tico - FULL Big Band - Andrew Sisters SCORE PARTS VOCAL Arr Boris Myakcov;Boris Myagkov;C,Bb,Eb;Tico Tico - FULL Big Band - Andrew Sisters SCORE PARTS VOCAL Arr Boris Myakcov.pdf;C:\JamsetPDF;:\Pigneto\pdf Orchestrali\; Q:\Pigneto\pdf Orchestrali\Tico Tico - FULL Big Band - Andrew Sisters SCORE PARTS VOCAL Arr Boris Myakcov.pdf;PDF;B;BIGBAND;;;;
20822;23021;Tico-Tico;;C,Bb,Eb;Tico-tico.MG4;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tico-tico.MG4;BiaB;B;BiaB;;;;
20828;23022;Tie A Yellow Ribbon;;C,Bb,Eb;Tie A Yellow Ribbon.MG3;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tie A Yellow Ribbon.MG3;BiaB;B;BiaB;;;;
20829;23023;Tie Me Kangaroo Down Sport/Rolf Harris/ M01 T01;;C,Bb,Eb;Tie Me Kangaroo Down Sport-Rolf Harris- M01 T01.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tie Me Kangaroo Down Sport-Rolf Harris- M01 T01.MGU;BiaB;B;BiaB;;;;
20834;23024;Tiger Rag;;C,Bb,Eb;Tiger Rag.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tiger Rag.MGU;BiaB;B;BiaB;;;;
20835;29017;Tiger Rag;;Eb;Aebersold - Vol. 100-1 Completo CBbEbBass.pdf;C:\JamsetPDF;\Aeber\Vol.100 - st.louis blues COMPLETO\;P:\Aeber\Vol.100 - st.louis blues COMPLETO\Aebersold - Vol. 100-1 Completo CBbEbBass.pdf;PDF;B;Aebersold;19;74;12442;
20840;23025;Tijuana Taxi - Bud Coleman;;C,Bb,Eb;Tijuana Taxi - Bud Coleman.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Tijuana Taxi - Bud Coleman.MGU;BiaB;B;BiaB;;;;
20843;9081;'TIL THERE WAS YOU ;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;300;;9023;
20844;23026;'Til There Was You - Meredith Wilson;;C,Bb,Eb;'til There Was You - Meredith Wilson.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\'til There Was You - Meredith Wilson.MGU;BiaB;B;BiaB;;;;
20847;23027;Till Then;;C,Bb,Eb;Till Then.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Till Then.MGU;BiaB;B;BiaB;;;;
20856;23028;Till There Was You;;C,Bb,Eb;Till There Was You.MG4;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Till There Was You.MG4;BiaB;B;BiaB;;;;
20857;27733;Till There Was You ;;Eb;Hal Leonard - Vol.46 - Broadway Jazz Standards - Completo.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.046 - Broadway Jazz Standards - Completo\;P:\Hal Leonard\Hal Leonard - Vol.046 - Broadway Jazz Standards - Completo\Hal Leonard - Vol.46 - Broadway Jazz Standards - Completo.pdf;PDF;B;Hal Leonard - multi strum;56;;27698;
20858;8769;Till There Was You ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;376;;8381;
20861;23029;Till There Was You nice arr.;;C,Bb,Eb;Till There Was You   nice arr..MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Till There Was You   nice arr..MGU;BiaB;B;BiaB;;;;
20868;23030;Time After Time;;C,Bb,Eb;Time After Time.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Time After Time.MGU;BiaB;B;BiaB;;;;
20870;8770;Time After Time â€¢ ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;377;;8381;
20872;14983;"Time After Time; Jule Styne - FULL Big Band - Vocal -Parts- Harpin - Ella Fitzgerald-Arr Marty Paich";Marty Paich;C,Bb,Eb;"Time After Time; Jule Styne - FULL Big Band - Vocal -Parts- Harpin - Ella Fitzgerald-Arr Marty Paich.pdf";C:\JamsetPDF;\BBAVol5\;"P:\BBAVol5\Time After Time; Jule Styne - FULL Big Band - Vocal -Parts- Harpin - Ella Fitzgerald-Arr Marty Paich.pdf";PDF;B;BIGBAND;;;;
20873;14984;"Time after time; Jule Styne-Score-Arr Michael Sweeney";Michael Sweeney;C,Bb,Eb;"Time after time; Jule Styne-Score-Arr Michael Sweeney.pdf";C:\JamsetPDF;\BBAVol5\;"P:\BBAVol5\Time after time; Jule Styne-Score-Arr Michael Sweeney.pdf";PDF;B;BIGBAND;;;;
20877;23031;Time In A Bottle - Jim Croce;;C,Bb,Eb;Time In A Bottle - Jim Croce.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Time In A Bottle - Jim Croce.MGU;BiaB;B;BiaB;;;;
20878;23032;Time Is On My Side/JRagovoy 1963(DB);;C,Bb,Eb;Time Is On My Side-jragovoy 1963(db).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Time Is On My Side-jragovoy 1963(db).MGU;BiaB;B;BiaB;;;;
20883;9082;TIME MARCHES ON;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;301;;9023;
20892;30389;Time Out of Mind;;Eb;Hal Leonard - Vol.78 - Steely Dan.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.078 - Steely Dan\;P:\Hal Leonard\Hal Leonard - Vol.078 - Steely Dan\Hal Leonard - Vol.78 - Steely Dan.pdf;PDF;B;Hal Leonard - multi strum;46;;30348;
20899;23033;Time Remembered;;C,Bb,Eb;Time Remembered.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Time Remembered.MGU;BiaB;B;BiaB;;;;
20900;8339;Time Remembered;;Eb;Real Book1 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book1 Eb.pdf;PDF;B;Realbook;377;;7974;
20901;9083;TIME REMEMBERED;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;302;;9023;
20904;23034;Time remembered (B. Evans);;C,Bb,Eb;Time remembered (B. Evans).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Time remembered (B. Evans).MGU;BiaB;B;BiaB;;;;
20907;9015;TIME REMEMBERS ONE TIME ONCE ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;286;;8804;
20908;14985;Time Stream-SCORE;;C,Bb,Eb;Time Stream-SCORE.pdf;C:\JamsetPDF;\BBAVol5\;P:\BBAVol5\Time Stream-SCORE.pdf;PDF;B;BIGBAND;;;;
20912;23035;Time Track (Chick COREA);;C,Bb,Eb;Time Track  (Chick COREA).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Time Track  (Chick COREA).MGU;BiaB;B;BiaB;;;;
